event_id,event_datetime,event_date,event_parish,event_lat,event_lon,rainfall_window_type,rainfall_window_start,rainfall_window_end,stations_checked,usable_stations,nearest_station_confidence,nearest_station_name,nearest_station_slug,nearest_station_distance_mi,nearest_records,nearest_coverage_pct,nearest_event_total_in,nearest_peak_rain_rate_inhr,nearest_max_5min_in,nearest_max_15min_in,nearest_max_30min_in,nearest_max_60min_in,nearest_max_180min_in,stations_within_1mi,max_5min_within_1mi_in,max_15min_within_1mi_in,max_30min_within_1mi_in,max_60min_within_1mi_in,max_180min_within_1mi_in,max_total_within_1mi_in,stations_within_2mi,max_5min_within_2mi_in,max_15min_within_2mi_in,max_30min_within_2mi_in,max_60min_within_2mi_in,max_180min_within_2mi_in,max_total_within_2mi_in,stations_within_5mi,max_5min_within_5mi_in,max_15min_within_5mi_in,max_30min_within_5mi_in,max_60min_within_5mi_in,max_180min_within_5mi_in,max_total_within_5mi_in
1256623,2025-03-29 19:16:00,2025-03-29,EAST BATON ROUGE,30.41,-91.1,daily,2025-03-29 14:45:00,2025-03-29 22:16:00,2,2,low,Louisiana State University (Alex Box Stadium),alexbox,4.977,452.0,100.0,1.75,3.95,0.46,0.5,0.79,1.42,1.53,0.0,,,,,,,0.0,,,,,,,2.0,0.46,0.5,0.79,1.42,1.53,1.75
1256621,2025-03-29 19:16:00,2025-03-29,EAST BATON ROUGE,30.41,-91.08,daily,2025-03-29 14:45:00,2025-03-29 22:16:00,0,0,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256625,2025-03-29 19:16:00,2025-03-29,EAST BATON ROUGE,30.42,-91.06,daily,2025-03-29 14:45:00,2025-03-29 22:16:00,0,0,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256619,2025-03-29 18:24:00,2025-03-29,EAST BATON ROUGE,30.42,-91.07,daily,2025-03-29 14:45:00,2025-03-29 22:16:00,0,0,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256617,2025-03-29 18:11:00,2025-03-29,EAST BATON ROUGE,30.43,-91.05,daily,2025-03-29 14:45:00,2025-03-29 22:16:00,0,0,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256336,2025-03-29 17:45:00,2025-03-29,EAST BATON ROUGE,30.68,-91.24,daily,2025-03-29 14:45:00,2025-03-29 22:16:00,0,0,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256338,2025-03-29 17:45:00,2025-03-29,EAST BATON ROUGE,30.68,-91.23,daily,2025-03-29 14:45:00,2025-03-29 22:16:00,0,0,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250370,2025-03-31 08:42:00,2025-03-31,ORLEANS,30.01,-90.02,daily,2025-03-31 05:42:00,2025-03-31 11:45:00,11,11,high,NOFD Engine 4 (Pines Village),pinesvillage,0.913,363.0,99.7,1.47,3.62,0.21,0.41,0.7,1.1,1.47,1.0,0.21,0.41,0.7,1.1,1.47,1.47,3.0,0.32,0.51,0.7,1.1,1.47,1.47,11.0,0.44,0.7,0.9,1.2,1.53,1.53
1250369,2025-03-31 08:45:00,2025-03-31,ORLEANS,30.03,-90.01,daily,2025-03-31 05:42:00,2025-03-31 11:45:00,8,8,high,NOFD Engine 4 (Pines Village),pinesvillage,0.965,363.0,99.7,1.47,3.62,0.21,0.41,0.7,1.1,1.47,1.0,0.21,0.41,0.7,1.1,1.47,1.47,1.0,0.21,0.41,0.7,1.1,1.47,1.47,8.0,0.32,0.54,0.78,1.2,1.53,1.53
1258216,2025-04-21 15:20:00,2025-04-21,JEFFERSON,29.8995,-90.0467,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,9,9,medium,Harbor Police Headquarters (Irish Channel),portnolapd,2.301,547.0,99.8,0.08,0.01,0.01,0.01,0.01,0.02,0.04,0.0,,,,,,,0.0,,,,,,,9.0,2.3,2.33,2.79,4.12,9.37,9.89
1258046,2025-04-21 16:01:00,2025-04-21,JEFFERSON,29.9,-90.03,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,8,8,medium,NORDC Norman Playground (Old Aurora),oldaurora,2.35,594.0,108.4,3.05,11.29,0.5,0.93,1.25,1.5,2.51,0.0,,,,,,,0.0,,,,,,,8.0,2.3,2.33,2.79,4.12,9.37,9.89
1258060,2025-04-21 15:00:00,2025-04-21,JEFFERSON,29.9048,-90.0464,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,10,10,medium,Harbor Police Headquarters (Irish Channel),portnolapd,2.103,547.0,99.8,0.08,0.01,0.01,0.01,0.01,0.02,0.04,0.0,,,,,,,0.0,,,,,,,10.0,2.3,2.33,2.79,4.12,9.37,9.89
1258217,2025-04-21 15:35:00,2025-04-21,JEFFERSON,29.9102,-90.0583,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,11,10,medium,Harbor Police Headquarters (Irish Channel),portnolapd,1.301,547.0,99.8,0.08,0.01,0.01,0.01,0.01,0.02,0.04,0.0,,,,,,,2.0,0.39,0.82,1.41,2.22,4.12,5.25,10.0,2.3,2.33,2.79,4.12,9.37,9.89
1258052,2025-04-21 13:52:00,2025-04-21,ORLEANS,29.9194,-90.0233,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,10,10,medium,NORDC Norman Playground (Old Aurora),oldaurora,1.503,594.0,108.4,3.05,11.29,0.5,0.93,1.25,1.5,2.51,0.0,,,,,,,2.0,0.63,1.52,2.58,4.01,9.37,9.89,10.0,2.3,2.33,2.79,4.12,9.37,9.89
1258062,2025-04-21 15:08:00,2025-04-21,JEFFERSON,29.9276,-90.0543,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,13,12,high,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,0.793,570.0,104.0,5.25,10.11,0.39,0.82,1.41,2.22,4.12,1.0,0.39,0.82,1.41,2.22,4.12,5.25,4.0,0.63,1.52,2.58,4.01,9.37,9.89,12.0,2.3,2.33,2.79,4.12,9.37,9.89
1258211,2025-04-21 15:09:00,2025-04-21,ORLEANS,29.9304,-90.0765,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,15,14,high,Harbor Police Headquarters (Irish Channel),portnolapd,0.671,547.0,99.8,0.08,0.01,0.01,0.01,0.01,0.02,0.04,3.0,0.49,1.07,1.79,2.31,4.16,7.31,4.0,2.3,2.33,2.79,4.12,5.33,8.78,14.0,2.3,2.33,2.79,4.12,9.37,9.89
1258059,2025-04-21 14:55:00,2025-04-21,ORLEANS,29.9319,-90.0355,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,14,13,high,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,0.775,546.0,99.6,9.89,11.08,0.63,1.52,2.58,4.01,9.37,1.0,0.63,1.52,2.58,4.01,9.37,9.89,2.0,0.63,1.52,2.58,4.01,9.37,9.89,13.0,2.3,2.33,2.79,4.12,9.37,9.89
1258050,2025-04-21 13:28:00,2025-04-21,ORLEANS,29.9327,-90.0313,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,13,12,high,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,0.649,546.0,99.6,9.89,11.08,0.63,1.52,2.58,4.01,9.37,1.0,0.63,1.52,2.58,4.01,9.37,9.89,2.0,0.63,1.52,2.58,4.01,9.37,9.89,12.0,2.3,2.33,2.79,4.12,9.37,9.89
1258054,2025-04-21 13:53:00,2025-04-21,ORLEANS,29.9412,-90.0355,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,13,12,high,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,0.339,546.0,99.6,9.89,11.08,0.63,1.52,2.58,4.01,9.37,1.0,0.63,1.52,2.58,4.01,9.37,9.89,2.0,0.63,1.52,2.58,4.01,9.37,9.89,12.0,2.3,2.33,2.79,4.12,9.37,9.89
1258212,2025-04-21 15:15:00,2025-04-21,ORLEANS,29.9445,-90.0792,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,15,14,high,NOFD Engine 16 (Central City),centralcity,0.216,547.0,99.8,7.31,7.89,0.49,1.07,1.79,2.31,4.16,2.0,2.3,2.33,2.79,4.12,5.33,8.78,5.0,2.3,2.33,2.79,4.12,5.33,8.78,14.0,2.3,2.33,2.79,4.12,9.37,9.89
1258227,2025-04-21 16:05:00,2025-04-21,ORLEANS,29.9452,-90.1329,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,12,11,high,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,0.639,547.0,99.8,3.14,7.29,0.45,0.98,1.48,2.0,2.76,2.0,0.45,0.98,1.48,2.0,2.76,3.68,2.0,0.45,0.98,1.48,2.0,2.76,3.68,11.0,2.3,2.33,2.79,4.12,5.51,8.78
1258225,2025-04-21 15:47:00,2025-04-21,ORLEANS,29.9562,-90.0628,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,18,17,high,NOFD Rescue Squad 7 (Treme),treme,0.689,548.0,100.0,8.69,6.4,1.99,2.02,2.4,3.36,4.76,2.0,2.3,2.33,2.79,4.12,5.33,8.78,5.0,2.3,2.33,2.79,4.12,5.33,8.78,17.0,2.3,2.33,2.79,4.12,9.37,9.89
1258221,2025-04-21 15:45:00,2025-04-21,JEFFERSON,29.9566,-90.1964,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,2,2,low,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,3.505,547.0,99.8,3.14,7.29,0.45,0.98,1.48,2.0,2.76,0.0,,,,,,,0.0,,,,,,,2.0,0.45,0.98,1.48,2.0,2.76,3.68
1258056,2025-04-21 14:54:00,2025-04-21,ORLEANS,29.9594,-90.0259,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,14,13,medium,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,1.225,546.0,99.6,9.89,11.08,0.63,1.52,2.58,4.01,9.37,0.0,,,,,,,1.0,0.63,1.52,2.58,4.01,9.37,9.89,13.0,2.3,2.33,2.79,4.12,9.37,9.89
1258061,2025-04-21 15:00:00,2025-04-21,ORLEANS,29.9639,-90.009,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,14,13,medium,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,1.141,553.0,100.9,9.24,9.6,0.62,1.24,2.22,3.68,8.64,0.0,,,,,,,2.0,0.63,1.52,2.58,4.01,9.37,9.89,13.0,2.3,2.33,2.79,4.12,9.37,9.89
1258215,2025-04-21 15:17:00,2025-04-21,ORLEANS,29.9677,-90.1109,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,15,14,medium,NOFD Logistics (Navarre),logistics,1.277,564.0,102.9,2.79,4.61,0.3,0.72,1.0,1.47,2.03,0.0,,,,,,,2.0,0.45,0.98,1.48,2.0,2.76,3.14,14.0,2.3,2.33,2.79,4.12,5.51,8.78
1258213,2025-04-21 15:15:00,2025-04-21,ORLEANS,29.9684,-90.0305,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,16,15,medium,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,1.823,546.0,99.6,9.89,11.08,0.63,1.52,2.58,4.01,9.37,0.0,,,,,,,2.0,1.27,1.52,2.58,4.01,9.37,9.89,15.0,2.3,2.33,2.79,4.12,9.37,9.89
1258222,2025-04-21 15:45:00,2025-04-21,JEFFERSON,29.9685,-90.1752,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,4,4,medium,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,2.462,547.0,99.8,3.14,7.29,0.45,0.98,1.48,2.0,2.76,0.0,,,,,,,0.0,,,,,,,4.0,0.45,0.98,1.48,2.0,3.13,3.71
1258230,2025-04-21 16:35:00,2025-04-21,ORLEANS,29.9685,-90.0905,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,17,16,medium,Fairgrounds Race Course (Fairgrounds),fairgrounds,1.168,564.0,102.9,8.12,5.14,2.2,2.21,2.6,3.18,5.51,0.0,,,,,,,5.0,2.3,2.33,2.79,4.12,5.51,8.78,16.0,2.3,2.33,2.79,4.12,9.37,9.89
1258055,2025-04-21 14:39:00,2025-04-21,ORLEANS,29.9712,-90.0031,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,13,13,high,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,0.526,553.0,100.9,9.24,9.6,0.62,1.24,2.22,3.68,8.64,1.0,0.62,1.24,2.22,3.68,8.64,9.24,1.0,0.62,1.24,2.22,3.68,8.64,9.24,13.0,2.3,2.33,2.79,4.12,9.37,9.89
1258051,2025-04-21 13:50:00,2025-04-21,ORLEANS,29.9869,-90.0672,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,18,17,high,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,0.725,546.0,99.6,7.15,4.4,1.27,1.31,1.61,2.15,5.1,2.0,2.2,2.21,2.6,3.18,5.51,8.12,3.0,2.2,2.21,2.6,3.36,5.51,8.69,17.0,2.3,2.33,2.79,4.12,9.37,9.89
1258053,2025-04-21 13:52:00,2025-04-21,ORLEANS,29.9902,-90.0739,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,18,17,high,Fairgrounds Race Course (Fairgrounds),fairgrounds,0.632,564.0,102.9,8.12,5.14,2.2,2.21,2.6,3.18,5.51,1.0,2.2,2.21,2.6,3.18,5.51,8.12,4.0,2.2,2.21,2.6,3.36,5.51,8.69,17.0,2.3,2.33,2.79,4.12,9.37,9.89
1258219,2025-04-21 15:44:00,2025-04-21,ORLEANS,29.9923,-90.0679,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,18,17,high,Fairgrounds Race Course (Fairgrounds),fairgrounds,0.97,564.0,102.9,8.12,5.14,2.2,2.21,2.6,3.18,5.51,1.0,2.2,2.21,2.6,3.18,5.51,8.12,4.0,2.2,2.21,2.6,3.18,5.51,8.12,17.0,2.3,2.33,2.79,4.12,9.37,9.89
1258044,2025-04-21 15:30:00,2025-04-21,ORLEANS,30.01,-90.02,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,11,11,high,NOFD Engine 4 (Pines Village),pinesvillage,0.913,544.0,99.3,3.51,5.19,0.19,0.44,0.71,1.21,2.73,1.0,0.19,0.44,0.71,1.21,2.73,3.51,3.0,2.11,2.26,2.71,3.67,6.58,7.99,11.0,2.2,2.26,2.71,4.01,9.37,9.89
1258045,2025-04-21 16:00:00,2025-04-21,JEFFERSON,30.02,-90.27,daily,2025-04-21 10:28:00,2025-04-21 19:35:00,0,0,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258203,2025-04-24 09:15:00,2025-04-24,EAST BATON ROUGE,30.4,-91.18,daily,2025-04-24 06:15:00,2025-04-24 12:53:00,2,2,high,Louisiana State University (Alex Box Stadium),alexbox,0.804,645.0,161.7,3.07,7.78,0.25,0.58,0.76,1.25,2.07,2.0,0.25,0.58,0.76,1.25,2.07,3.07,2.0,0.25,0.58,0.76,1.25,2.07,3.07,2.0,0.25,0.58,0.76,1.25,2.07,3.07
1258200,2025-04-24 09:34:00,2025-04-24,EAST BATON ROUGE,30.42,-91.17,daily,2025-04-24 06:15:00,2025-04-24 12:53:00,2,2,high,Louisiana State University (Tiger Stadium),tigerstadium,0.992,399.0,100.0,2.45,3.45,0.18,0.43,0.52,0.94,1.64,1.0,0.18,0.43,0.52,0.94,1.64,2.45,2.0,0.25,0.58,0.76,1.25,2.07,3.07,2.0,0.25,0.58,0.76,1.25,2.07,3.07
1258202,2025-04-24 09:53:00,2025-04-24,EAST BATON ROUGE,30.42,-91.19,daily,2025-04-24 06:15:00,2025-04-24 12:53:00,2,2,high,Louisiana State University (Tiger Stadium),tigerstadium,0.671,399.0,100.0,2.45,3.45,0.18,0.43,0.52,0.94,1.64,2.0,0.25,0.58,0.76,1.25,2.07,3.07,2.0,0.25,0.58,0.76,1.25,2.07,3.07,2.0,0.25,0.58,0.76,1.25,2.07,3.07
1258199,2025-04-24 09:27:00,2025-04-24,EAST BATON ROUGE,30.4274,-91.1944,daily,2025-04-24 06:15:00,2025-04-24 12:53:00,2,2,medium,Louisiana State University (Tiger Stadium),tigerstadium,1.243,399.0,100.0,2.45,3.45,0.18,0.43,0.52,0.94,1.64,0.0,,,,,,,2.0,0.25,0.58,0.76,1.25,2.07,3.07,2.0,0.25,0.58,0.76,1.25,2.07,3.07
1260132,2025-05-07 09:05:00,2025-05-07,ORLEANS,29.94,-90.07,daily,2025-05-07 06:05:00,2025-05-07 12:10:00,16,14,high,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,0.521,385.0,105.2,0.9,16.46,0.53,0.87,0.88,0.88,0.9,3.0,0.66,1.18,1.29,1.32,1.39,1.49,4.0,0.66,1.18,1.29,1.32,1.39,1.49,14.0,0.84,1.28,1.45,1.46,1.5,1.74
1260135,2025-05-07 09:10:00,2025-05-07,ORLEANS,29.95,-90.07,daily,2025-05-07 06:05:00,2025-05-07 12:10:00,18,16,high,New Orleans City Hall (Central Business District),cityhallcbd,0.432,366.0,100.0,1.23,16.0,0.49,0.96,1.05,1.07,1.15,2.0,0.66,1.18,1.29,1.32,1.39,1.49,3.0,0.66,1.18,1.29,1.32,1.39,1.49,16.0,0.84,1.28,1.45,1.46,1.5,1.74
1260568,2025-05-09 14:50:00,2025-05-09,ORLEANS,29.93,-90.07,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,14,12,high,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,0.673,462.0,103.6,1.54,2.98,0.16,0.38,0.56,0.74,1.19,2.0,0.16,0.38,0.56,0.74,1.19,1.54,4.0,0.39,0.99,1.53,2.14,3.13,3.69,12.0,0.43,0.99,1.53,2.14,3.13,3.69
1260570,2025-05-09 15:00:00,2025-05-09,ORLEANS,29.9538,-90.1363,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,13,11,high,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,0.105,445.0,99.8,2.63,4.09,0.22,0.39,0.61,1.02,2.13,1.0,0.22,0.39,0.61,1.02,2.13,2.63,2.0,0.28,0.57,0.89,1.24,2.13,2.63,11.0,0.39,0.99,1.53,2.14,3.13,3.69
1260577,2025-05-09 15:45:00,2025-05-09,ORLEANS,29.9659,-90.1086,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,16,14,medium,NOFD Logistics (Navarre),logistics,1.399,457.0,102.5,2.89,6.47,0.32,0.59,0.94,1.56,2.51,0.0,,,,,,,2.0,0.32,0.59,0.94,1.56,2.51,2.89,14.0,0.39,0.99,1.53,2.14,3.13,3.69
1260569,2025-05-09 14:50:00,2025-05-09,ORLEANS,29.97,-90.07,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,19,17,high,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,0.956,445.0,99.8,2.6,3.95,0.22,0.56,0.98,1.33,2.21,1.0,0.22,0.56,0.98,1.33,2.21,2.6,3.0,0.32,0.74,1.23,1.75,2.65,3.15,17.0,0.39,0.99,1.53,2.14,3.13,3.69
1260571,2025-05-09 15:00:00,2025-05-09,ORLEANS,29.97,-90.08,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,19,17,high,Fairgrounds Race Course (Fairgrounds),fairgrounds,0.856,445.0,99.8,2.39,5.24,0.3,0.74,1.0,1.29,2.05,1.0,0.3,0.74,1.0,1.29,2.05,2.39,4.0,0.39,0.99,1.53,2.14,3.13,3.69,17.0,0.39,0.99,1.53,2.14,3.13,3.69
1260574,2025-05-09 15:15:00,2025-05-09,ORLEANS,29.97,-90.09,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,17,15,medium,Fairgrounds Race Course (Fairgrounds),fairgrounds,1.066,445.0,99.8,2.39,5.24,0.3,0.74,1.0,1.29,2.05,0.0,,,,,,,4.0,0.32,0.74,1.23,1.75,2.65,3.15,15.0,0.39,0.99,1.53,2.14,3.13,3.69
1260575,2025-05-09 15:15:00,2025-05-09,ORLEANS,29.98,-90.09,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,18,16,high,Fairgrounds Race Course (Fairgrounds),fairgrounds,0.657,445.0,99.8,2.39,5.24,0.3,0.74,1.0,1.29,2.05,1.0,0.3,0.74,1.0,1.29,2.05,2.39,4.0,0.32,0.74,1.0,1.56,2.51,2.99,16.0,0.39,0.99,1.53,2.14,3.13,3.69
1260576,2025-05-09 15:15:00,2025-05-09,ORLEANS,29.98,-90.11,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,16,14,high,NOFD Logistics (Navarre),logistics,0.426,457.0,102.5,2.89,6.47,0.32,0.59,0.94,1.56,2.51,1.0,0.32,0.59,0.94,1.56,2.51,2.89,3.0,0.32,0.74,1.0,1.56,2.51,2.99,14.0,0.39,0.99,1.53,2.14,3.13,3.69
1260578,2025-05-09 16:15:00,2025-05-09,JEFFERSON,29.9968,-90.1242,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,12,10,medium,NOFD Logistics (Navarre),logistics,1.155,457.0,102.5,2.89,6.47,0.32,0.59,0.94,1.56,2.51,0.0,,,,,,,2.0,0.32,0.7,0.96,1.56,2.51,2.99,10.0,0.39,0.99,1.53,2.14,3.13,3.69
1260573,2025-05-09 15:10:00,2025-05-09,ORLEANS,29.998,-90.1115,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,13,11,high,NOPD Stables (City Park),citypark,0.743,445.0,99.8,2.99,5.38,0.28,0.7,0.96,1.43,2.46,2.0,0.32,0.7,0.96,1.56,2.51,2.99,2.0,0.32,0.7,0.96,1.56,2.51,2.99,11.0,0.39,0.99,1.53,2.14,3.13,3.69
1260572,2025-05-09 15:00:00,2025-05-09,ORLEANS,30.0108,-90.023,daily,2025-05-09 11:50:00,2025-05-09 19:15:00,12,10,high,NOFD Engine 4 (Pines Village),pinesvillage,0.831,445.0,99.8,2.18,5.54,0.31,0.57,0.92,1.11,1.87,2.0,0.31,0.57,0.92,1.11,1.87,2.18,3.0,0.31,0.57,0.92,1.11,1.87,2.19,10.0,0.33,0.74,1.0,1.43,2.46,2.99
1260603,2025-05-28 14:30:00,2025-05-28,ORLEANS,29.99,-90.07,daily,2025-05-28 11:30:00,2025-05-28 17:30:00,18,16,high,Fairgrounds Race Course (Fairgrounds),fairgrounds,0.769,361.0,100.0,0.68,3.24,0.2,0.31,0.39,0.51,0.67,2.0,0.25,0.47,0.57,0.58,0.82,0.82,3.0,0.56,1.24,1.81,2.44,3.13,3.13,16.0,0.56,1.24,1.81,2.44,3.13,3.13
1278338,2025-06-13 10:55:00,2025-06-13,ORLEANS,29.97,-90.09,daily,2025-06-13 07:55:00,2025-06-13 13:55:00,17,14,medium,Fairgrounds Race Course (Fairgrounds),fairgrounds,1.066,362.0,100.3,1.02,4.8,0.29,0.7,0.96,0.97,1.02,0.0,,,,,,,4.0,0.39,0.93,1.41,1.61,1.77,1.77,14.0,0.6,1.19,1.49,1.96,2.28,2.28
1279222,2025-06-14 16:05:00,2025-06-14,ST. CHARLES,29.92,-90.34,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,2,2,medium,Willowridge Pump Station Luling,luling,2.405,375.0,99.7,3.37,0.01,0.55,0.56,0.57,1.12,2.24,0.0,,,,,,,0.0,,,,,,,2.0,0.55,1.02,1.38,1.53,2.24,3.37
1279226,2025-06-14 16:15:00,2025-06-14,ORLEANS,29.93,-90.08,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,15,12,high,NOFD Engine 16 (Central City),centralcity,0.801,375.0,99.7,1.23,6.7,0.44,0.86,1.0,1.22,1.23,1.0,0.44,0.86,1.0,1.22,1.23,1.23,3.0,0.44,0.86,1.0,1.22,1.23,1.23,12.0,0.44,1.08,1.8,2.21,2.28,2.28
1279221,2025-06-14 16:00:00,2025-06-14,ST. CHARLES,29.95,-90.32,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,1,1,low,Willowridge Pump Station Luling,luling,4.692,375.0,99.7,3.37,0.01,0.55,0.56,0.57,1.12,2.24,0.0,,,,,,,0.0,,,,,,,1.0,0.55,0.56,0.57,1.12,2.24,3.37
1279228,2025-06-14 16:15:00,2025-06-14,ORLEANS,29.9547,-90.0806,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,16,13,high,New Orleans City Hall (Central Business District),cityhallcbd,0.288,375.0,99.7,0.83,3.97,0.24,0.57,0.67,0.82,0.83,2.0,0.44,0.86,1.0,1.22,1.23,1.23,4.0,0.44,0.86,1.0,1.22,1.23,1.23,13.0,0.44,1.08,1.8,2.21,2.28,2.28
1279223,2025-06-14 16:05:00,2025-06-14,ST. CHARLES,29.96,-90.37,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,1,1,medium,St. Charles Parish EOC,stcharleseoc,2.055,369.0,98.1,1.59,6.33,0.45,1.02,1.38,1.53,1.59,0.0,,,,,,,0.0,,,,,,,1.0,0.45,1.02,1.38,1.53,1.59,1.59
1279229,2025-06-14 16:15:00,2025-06-14,ORLEANS,29.96,-90.06,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,19,16,medium,New Orleans City Hall (Central Business District),cityhallcbd,1.138,375.0,99.7,0.83,3.97,0.24,0.57,0.67,0.82,0.83,0.0,,,,,,,5.0,0.44,1.08,1.8,2.21,2.28,2.28,16.0,0.44,1.08,1.8,2.21,2.28,2.28
1279256,2025-06-14 16:15:00,2025-06-14,ORLEANS,29.96,-90.08,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,16,13,high,New Orleans City Hall (Central Business District),cityhallcbd,0.572,375.0,99.7,0.83,3.97,0.24,0.57,0.67,0.82,0.83,1.0,0.24,0.57,0.67,0.82,0.83,0.83,5.0,0.44,1.08,1.8,2.21,2.28,2.28,13.0,0.44,1.08,1.8,2.21,2.28,2.28
1279225,2025-06-14 16:11:00,2025-06-14,ST. CHARLES,29.97,-90.3,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,0,0,poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279258,2025-06-14 16:15:00,2025-06-14,ORLEANS,29.97,-90.08,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,19,16,high,Fairgrounds Race Course (Fairgrounds),fairgrounds,0.856,375.0,99.7,1.03,4.14,0.22,0.52,0.75,1.0,1.03,1.0,0.22,0.52,0.75,1.0,1.03,1.03,4.0,0.44,1.08,1.8,2.21,2.28,2.28,16.0,0.44,1.08,1.8,2.21,2.28,2.28
1279259,2025-06-14 16:15:00,2025-06-14,ORLEANS,29.99,-90.06,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,16,13,high,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,0.724,375.0,99.7,2.28,7.29,0.44,1.08,1.8,2.21,2.28,1.0,0.44,1.08,1.8,2.21,2.28,2.28,4.0,0.44,1.08,1.8,2.21,2.28,2.28,13.0,0.44,1.08,1.8,2.21,2.28,2.28
1279260,2025-06-14 16:15:00,2025-06-14,ORLEANS,30.01,-89.97,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,7,6,medium,NOFD Engine 36 (New Orleans East),neworleanseast,1.206,375.0,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.49,1.01,1.46,1.84,1.87,1.87
1279263,2025-06-14 16:15:00,2025-06-14,ORLEANS,30.01,-90.02,daily,2025-06-14 13:00:00,2025-06-14 19:15:00,11,10,high,NOFD Engine 4 (Pines Village),pinesvillage,0.913,375.0,99.7,1.74,7.29,0.41,1.01,1.46,1.7,1.72,1.0,0.41,1.01,1.46,1.7,1.72,1.74,3.0,0.41,1.01,1.46,1.84,1.87,1.87,10.0,0.49,1.08,1.8,2.21,2.28,2.28
