event_id,event_datetime,event_date,event_parish,event_lat,event_lon,rainfall_window_type,rainfall_window_start,rainfall_window_end,station_parish,station_network,station_name,station_slug,station_lat,station_lon,distance_mi,records,coverage_pct,event_total_in,peak_rain_rate_inhr,qc_negative_resets,qc_big_1min_increments,max_5min_in,max_15min_in,max_30min_in,max_60min_in,max_180min_in
1057949,2022-09-03 14:57:00,2022-09-03,ORLEANS,29.94,-90.12,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.587,665,99.6,1.71,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,0.341,667,99.9,3.28,10.47,0,0,0.57,1.22,2.16,2.61,2.71
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,1.52,989,148.1,3.24,15.57,0,0,0.77,1.6,2.51,2.76,2.87
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,1.815,669,100.1,2.6,6.7,0,0,0.45,1.08,1.89,2.48,2.51
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.172,979,146.6,2.37,4.57,0,0,0.27,0.52,0.93,1.59,1.68
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.516,1091,163.3,2.38,5.54,0,0,0.32,0.62,1.05,1.18,1.31
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,2.807,667,99.9,2.8,7.11,0,0,0.49,0.94,1.35,1.63,1.8
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.089,668,100.0,2.19,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,3.137,669,100.1,2.36,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.291,668,100.0,3.33,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,4.058,668,100.0,2.31,6.62,0,0,0.38,0.72,1.26,1.69,1.7
1057933,2022-09-03 14:47:00,2022-09-03,ORLEANS,29.9412,-90.1168,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.384,665,99.6,1.71,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,0.473,989,148.1,3.24,15.57,0,0,0.77,1.6,2.51,2.76,2.87
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,1.097,667,99.9,3.28,10.47,0,0,0.57,1.22,2.16,2.61,2.71
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,2.569,669,100.1,2.6,6.7,0,0,0.45,1.08,1.89,2.48,2.51
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,2.873,669,100.1,2.36,7.2,0,0,0.42,1.14,1.58,1.63,1.64
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.104,979,146.6,2.37,4.57,0,0,0.27,0.52,0.93,1.59,1.68
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,3.29,1091,163.3,2.38,5.54,0,0,0.32,0.62,1.05,1.18,1.31
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.712,668,100.0,2.19,8.6,0,0,0.47,0.72,1.04,1.18,1.19
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,3.854,667,99.9,2.8,7.11,0,0,0.49,0.94,1.35,1.63,1.8
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,3.88,668,100.0,2.31,6.62,0,0,0.38,0.72,1.26,1.69,1.7
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,4.251,668,100.0,3.33,7.58,0,0,0.41,1.03,1.5,1.86,1.87
1057948,2022-09-03 14:50:00,2022-09-03,ORLEANS,29.9493,-90.1316,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.851,665,99.6,1.71,4.54,0,0,0.35,0.69,0.93,1.16,1.17
1057928,2022-09-03 09:50:00,2022-09-03,EAST BATON ROUGE,30.42,-91.15,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,2.087,670,100.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1057928,2022-09-03 09:50:00,2022-09-03,EAST BATON ROUGE,30.42,-91.15,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,2.087,671,100.4,1.28,5.59,0,0,0.34,0.66,0.9,1.11,1.11
1057929,2022-09-03 09:50:00,2022-09-03,EAST BATON ROUGE,30.4245,-91.1323,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,3.186,670,100.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1057929,2022-09-03 09:50:00,2022-09-03,EAST BATON ROUGE,30.4245,-91.1323,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,3.187,671,100.4,1.28,5.59,0,0,0.34,0.66,0.9,1.11,1.11
1057930,2022-09-03 09:50:00,2022-09-03,EAST BATON ROUGE,30.44,-91.14,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,3.25,671,100.4,1.28,5.59,0,0,0.34,0.66,0.9,1.11,1.11
1057930,2022-09-03 09:50:00,2022-09-03,EAST BATON ROUGE,30.44,-91.14,daily,2022-09-03 06:50:00,2022-09-03 17:57:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,3.267,670,100.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,0.818,360,99.7,1.33,5.88,0,0,0.24,0.54,0.94,1.17,1.33
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,1.237,360,99.7,1.8,7.48,0,0,0.38,0.79,1.28,1.66,1.8
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,1.962,360,99.7,2.75,13.4,0,0,0.71,1.23,1.88,2.66,2.75
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.148,648,179.5,2.36,11.52,0,0,0.54,1.07,1.51,2.3,2.36
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.7,360,99.7,2.1,11.52,0,0,0.45,1.0,1.33,2.01,2.1
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,2.89,360,99.7,1.94,6.47,0,0,0.35,0.7,1.35,1.81,1.94
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,3.101,360,99.7,1.27,6.19,0,0,0.28,0.43,0.72,1.15,1.27
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.37,360,99.7,2.16,11.76,0,0,0.49,1.03,1.26,2.05,2.16
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.86,360,99.7,1.74,7.68,0,0,0.36,0.6,1.05,1.65,1.74
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.997,360,99.7,0.85,6.55,0,0,0.23,0.45,0.55,0.83,0.85
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,4.084,689,190.9,1.94,10.11,0,0,0.41,0.77,1.17,1.89,1.94
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,4.836,360,99.7,0.86,4.68,0,0,0.25,0.46,0.56,0.79,0.86
1068503,2022-12-14 17:15:00,2022-12-14,ORLEANS,29.9898,-90.0891,daily,2022-12-14 14:15:00,2022-12-14 20:15:00,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.843,355,98.3,1.0,5.28,0,0,0.27,0.58,0.74,0.88,1.0
1077654,2023-01-29 12:51:00,2023-01-29,EAST BATON ROUGE,30.41,-91.15,daily,2023-01-29 07:46:00,2023-01-29 16:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,1.999,504,94.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1077654,2023-01-29 12:51:00,2023-01-29,EAST BATON ROUGE,30.41,-91.15,daily,2023-01-29 07:46:00,2023-01-29 16:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,2.016,504,94.2,4.13,3.74,0,0,0.23,0.51,0.86,1.46,2.89
1077646,2023-01-29 10:46:00,2023-01-29,EAST BATON ROUGE,30.42,-91.15,daily,2023-01-29 07:46:00,2023-01-29 16:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,2.087,504,94.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1077646,2023-01-29 10:46:00,2023-01-29,EAST BATON ROUGE,30.42,-91.15,daily,2023-01-29 07:46:00,2023-01-29 16:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,2.087,504,94.2,4.13,3.74,0,0,0.23,0.51,0.86,1.46,2.89
1077657,2023-01-29 13:40:00,2023-01-29,EAST BATON ROUGE,30.4575,-91.1817,daily,2023-01-29 07:46:00,2023-01-29 16:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,3.152,504,94.2,4.13,3.74,0,0,0.23,0.51,0.86,1.46,2.89
1077657,2023-01-29 13:40:00,2023-01-29,EAST BATON ROUGE,30.4575,-91.1817,daily,2023-01-29 07:46:00,2023-01-29 16:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,3.198,504,94.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1077655,2023-01-29 13:10:00,2023-01-29,EAST BATON ROUGE,30.46,-91.18,daily,2023-01-29 07:46:00,2023-01-29 16:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Tiger Stadium),tigerstadium,30.411921,-91.183756,3.329,504,94.2,4.13,3.74,0,0,0.23,0.51,0.86,1.46,2.89
1077655,2023-01-29 13:10:00,2023-01-29,EAST BATON ROUGE,30.46,-91.18,daily,2023-01-29 07:46:00,2023-01-29 16:40:00,East Baton Rouge,eastbatonrouge,Louisiana State University (Alex Box Stadium),alexbox,30.411238,-91.183516,3.376,504,94.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1083312,2023-02-08 23:15:00,2023-02-08,JEFFERSON,29.9309,-90.1786,daily,2023-02-08 20:15:00,2023-02-09 02:15:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,2.885,358,99.2,1.74,9.6,0,0,0.35,0.62,0.93,1.13,1.55
1083312,2023-02-08 23:15:00,2023-02-08,JEFFERSON,29.9309,-90.1786,daily,2023-02-08 20:15:00,2023-02-09 02:15:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,3.539,362,100.3,1.02,5.01,0,0,0.18,0.36,0.49,0.6,0.88
1083312,2023-02-08 23:15:00,2023-02-08,JEFFERSON,29.9309,-90.1786,daily,2023-02-08 20:15:00,2023-02-09 02:15:00,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,3.957,364,100.8,1.74,7.68,0,0,0.29,0.76,1.01,1.29,1.62
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,0.766,555,99.8,13.03,10.67,2,2,4.35,4.58,5.79,8.74,12.56
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,1.759,556,100.0,0.04,0.01,0,0,0.01,0.01,0.01,0.02,0.03
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,2.133,430,77.3,2.09,6.7,1,0,0.32,0.83,1.33,1.61,1.85
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,2.966,544,97.8,1.26,6.94,0,0,0.42,0.63,0.72,0.89,0.96
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.137,555,99.8,0.35,1.52,0,0,0.09,0.12,0.13,0.15,0.32
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,3.223,555,99.8,0.17,1.81,0,0,0.09,0.1,0.13,0.13,0.15
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,3.352,643,115.6,3.42,4.0,1,0,1.68,1.85,2.14,2.52,3.22
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.553,555,99.8,0.16,3.29,0,0,0.1,0.11,0.14,0.15,0.15
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.681,669,120.3,1.39,4.14,1,0,0.69,0.69,0.69,0.69,0.9
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,4.503,555,99.8,0.36,2.7,0,0,0.11,0.2,0.31,0.33,0.33
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,4.571,555,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,4.794,266,47.8,0.7,6.13,0,0,0.3,0.67,0.69,0.7,0.7
1104590,2023-05-09 15:00:00,2023-05-09,ORLEANS,29.98,-90.12,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,4.86,647,116.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,1.266,556,100.0,0.04,0.01,0,0,0.01,0.01,0.01,0.02,0.03
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,1.474,669,120.3,1.39,4.14,1,0,0.69,0.69,0.69,0.69,0.9
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,1.776,555,99.8,13.03,10.67,2,2,4.35,4.58,5.79,8.74,12.56
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,1.954,555,99.8,0.35,1.52,0,0,0.09,0.12,0.13,0.15,0.32
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,2.482,266,47.8,0.7,6.13,0,0,0.3,0.67,0.69,0.7,0.7
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.618,555,99.8,0.17,1.81,0,0,0.09,0.1,0.13,0.13,0.15
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.345,555,99.8,0.16,3.29,0,0,0.1,0.11,0.14,0.15,0.15
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,3.401,643,115.6,3.42,4.0,1,0,1.68,1.85,2.14,2.52,3.22
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.823,555,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,4.296,430,77.3,2.09,6.7,1,0,0.32,0.83,1.33,1.61,1.85
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,4.369,544,97.8,1.26,6.94,0,0,0.42,0.63,0.72,0.89,0.96
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.47,555,99.8,0.09,2.23,0,0,0.07,0.07,0.09,0.09,0.09
1104574,2023-05-09 12:05:00,2023-05-09,ORLEANS,29.99,-90.08,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,4.794,647,116.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1104586,2023-05-09 13:50:00,2023-05-09,ORLEANS,29.99,-90.11,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,0.27,555,99.8,13.03,10.67,2,2,4.35,4.58,5.79,8.74,12.56
1104586,2023-05-09 13:50:00,2023-05-09,ORLEANS,29.99,-90.11,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,0.851,556,100.0,0.04,0.01,0,0,0.01,0.01,0.01,0.02,0.03
1104586,2023-05-09 13:50:00,2023-05-09,ORLEANS,29.99,-90.11,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,2.672,643,115.6,3.42,4.0,1,0,1.68,1.85,2.14,2.52,3.22
1104586,2023-05-09 13:50:00,2023-05-09,ORLEANS,29.99,-90.11,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.977,555,99.8,0.35,1.52,0,0,0.09,0.12,0.13,0.15,0.32
1104586,2023-05-09 13:50:00,2023-05-09,ORLEANS,29.99,-90.11,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.036,430,77.3,2.09,6.7,1,0,0.32,0.83,1.33,1.61,1.85
1104586,2023-05-09 13:50:00,2023-05-09,ORLEANS,29.99,-90.11,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.165,669,120.3,1.39,4.14,1,0,0.69,0.69,0.69,0.69,0.9
1104586,2023-05-09 13:50:00,2023-05-09,ORLEANS,29.99,-90.11,daily,2023-05-09 09:05:00,2023-05-09 18:20:00,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,3.283,555,99.8,0.17,1.81,0,0,0.09,0.1,0.13,0.13,0.15
