event_id,event_datetime,event_parish,event_lat,event_lon,station_parish,station_network,station_name,station_slug,station_lat,station_lon,distance_mi,records,coverage_pct,event_total_in,peak_rain_rate_inhr,qc_negative_resets,qc_big_1min_increments,max_5min_in,max_15min_in,max_30min_in,max_60min_in,max_180min_in
1205895,2024-07-05 19:15:00,ORLEANS,29.97,-90.09,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,3.504,422,100.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205895,2024-07-05 19:15:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,3.933,421,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205895,2024-07-05 19:15:00,ORLEANS,29.97,-90.09,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,4.025,421,100.0,0.07,1.43,1,0,0.05,0.05,0.05,0.07,0.07
1205895,2024-07-05 19:15:00,ORLEANS,29.97,-90.09,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.084,473,112.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205895,2024-07-05 19:15:00,ORLEANS,29.97,-90.09,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,4.089,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205895,2024-07-05 19:15:00,ORLEANS,29.97,-90.09,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.314,422,100.2,0.03,0.0,1,0,0.03,0.03,0.03,0.03,0.03
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,0.464,421,100.0,0.18,1.43,1,0,0.07,0.16,0.16,0.18,0.18
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,1.325,421,100.0,0.02,0.25,0,0,0.02,0.02,0.02,0.02,0.02
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,1.792,422,100.2,0.49,3.76,0,0,0.22,0.44,0.49,0.49,0.49
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,NOFD Engine 4 (Pines Village),pinesvillage,30.0228,-90.02382,1.849,420,99.8,1.03,5.82,2,0,0.19,0.53,0.55,0.8,1.01
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,29.97714,-89.99761,2.988,432,102.6,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.196,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,3.539,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,3.703,0,,,,0,0,,,,,
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,3.967,420,99.8,0.27,5.14,1,0,0.27,0.27,0.27,0.27,0.27
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.051,472,112.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,4.258,524,124.5,0.03,0.56,0,0,0.03,0.03,0.03,0.03,0.03
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,4.555,535,127.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,NOFD Engine 36 (New Orleans East),neworleanseast,30.02742,-89.96873,4.666,432,102.6,3.65,7.58,4,0,1.66,1.66,1.66,1.66,2.5
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,4.709,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205899,2024-07-05 19:25:00,ORLEANS,30.0,-90.04,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.931,422,100.2,0.03,0.0,1,0,0.03,0.03,0.03,0.03,0.03
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,1.063,421,100.0,0.18,1.43,1,0,0.07,0.16,0.16,0.18,0.18
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,1.129,421,100.0,0.02,0.25,0,0,0.02,0.02,0.02,0.02,0.02
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,1.498,422,100.2,0.49,3.76,0,0,0.22,0.44,0.49,0.49,0.49
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,NOFD Engine 4 (Pines Village),pinesvillage,30.0228,-90.02382,2.222,420,99.8,1.03,5.82,2,0,0.19,0.53,0.55,0.8,1.01
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.883,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,2.941,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,3.25,0,,,,0,0,,,,,
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,SWBNO East Bank Water Treatment (Lower 9th Ward),lowerninthward,29.97714,-89.99761,3.511,432,102.6,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,3.67,420,99.8,0.27,5.14,1,0,0.27,0.27,0.27,0.27,0.27
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,3.678,524,124.5,0.03,0.56,0,0,0.03,0.03,0.03,0.03,0.03
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.183,472,112.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.388,422,100.2,0.03,0.0,1,0,0.03,0.03,0.03,0.03,0.03
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,4.419,535,127.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205900,2024-07-05 19:25:00,ORLEANS,30.0,-90.05,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,4.43,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,1.116,517,122.8,0.97,8.73,0,0,0.43,0.57,0.57,0.57,0.57
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,1.276,0,,,,0,0,,,,,
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,2.032,420,99.8,0.8,5.94,0,0,0.33,0.47,0.47,0.47,0.55
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,2.035,421,100.0,1.05,7.29,0,0,0.38,0.71,0.74,0.74,0.74
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.339,421,100.0,0.21,1.83,0,0,0.09,0.12,0.13,0.13,0.21
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,2.351,432,102.6,0.14,1.11,0,0,0.07,0.08,0.08,0.08,0.14
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.357,421,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.639,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.153,420,99.8,0.23,2.49,0,0,0.14,0.2,0.2,0.2,0.23
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.67,529,125.7,0.15,3.74,0,0,0.08,0.09,0.09,0.09,0.15
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,3.815,421,100.0,0.21,1.76,0,0,0.08,0.14,0.14,0.14,0.21
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,3.958,420,99.8,0.32,4.0,0,0,0.16,0.24,0.24,0.24,0.32
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.046,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205934,2024-07-09 17:53:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,4.732,420,99.8,0.7,4.09,0,0,0.23,0.4,0.41,0.41,0.44
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,0.204,0,,,,0,0,,,,,
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,1.215,421,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,1.463,420,99.8,0.19,1.83,0,0,0.09,0.12,0.13,0.13,0.13
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,1.607,517,122.8,1.8,8.73,0,0,0.43,0.83,1.27,1.43,1.43
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,1.999,420,99.8,2.32,6.86,1,0,1.34,1.79,2.08,2.12,2.12
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,2.002,421,100.0,1.77,7.29,0,0,0.45,0.84,1.35,1.47,1.47
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.043,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,2.833,531,126.1,0.06,0.88,0,0,0.04,0.05,0.05,0.06,0.06
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,2.896,433,102.9,0.06,1.11,0,0,0.06,0.06,0.06,0.06,0.06
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.094,420,99.8,1.37,5.94,0,0,0.33,0.56,0.57,0.9,0.9
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,3.504,420,99.8,0.08,0.91,0,0,0.04,0.08,0.08,0.08,0.08
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,3.933,420,99.8,1.66,4.65,0,0,0.34,0.71,0.97,1.24,1.25
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,City Equipment Maintenance (Desire),desire,29.99984,-90.03224,4.025,420,99.8,1.21,4.11,0,0,0.28,0.66,0.97,1.02,1.02
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.084,481,114.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,4.089,421,100.0,0.07,0.72,0,0,0.04,0.06,0.06,0.07,0.07
1205935,2024-07-09 18:42:00,ORLEANS,29.97,-90.09,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.314,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205820,2024-07-18 13:00:00,JEFFERSON,29.94,-90.2,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.826,420,99.8,0.09,1.21,0,0,0.06,0.09,0.09,0.09,0.09
1205820,2024-07-18 13:00:00,JEFFERSON,29.94,-90.2,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,4.799,424,100.7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205824,2024-07-18 13:45:00,JEFFERSON,29.94,-90.2,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,3.826,420,99.8,2.18,9.0,0,0,0.49,1.16,1.96,2.18,2.18
1205824,2024-07-18 13:45:00,JEFFERSON,29.94,-90.2,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,4.799,423,100.5,0.53,9.29,0,0,0.27,0.41,0.46,0.53,0.53
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,0.53,420,99.8,4.03,13.09,0,0,0.69,1.36,2.2,3.87,4.03
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,1.078,424,100.7,2.58,12.8,0,0,0.54,1.07,1.74,2.48,2.58
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,2.579,420,99.8,3.02,7.2,0,0,0.43,1.18,1.73,2.36,3.02
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,2.731,0,,,,0,0,,,,,
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,2.786,506,120.2,2.24,5.54,0,0,0.28,0.7,0.96,1.82,2.24
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,3.018,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,3.192,422,100.2,1.33,3.27,0,0,0.19,0.34,0.65,1.04,1.33
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.607,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,3.791,421,100.0,1.08,4.72,0,0,0.23,0.41,0.62,1.08,1.08
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,3.798,419,99.5,1.28,4.61,0,0,0.24,0.66,0.83,1.09,1.28
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,4.167,512,121.6,0.58,3.05,0,0,0.15,0.24,0.32,0.53,0.58
1205825,2024-07-18 14:25:00,ORLEANS,29.95,-90.13,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,4.743,422,100.2,1.24,3.15,0,0,0.18,0.4,0.6,1.05,1.24
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,1.356,0,,,,0,0,,,,,
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,1.692,423,100.5,0.1,1.57,0,0,0.07,0.08,0.1,0.1,0.1
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,1.736,420,99.8,0.83,6.94,0,0,0.34,0.72,0.75,0.83,0.83
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,1.807,507,120.4,1.01,5.54,0,0,0.28,0.7,0.96,1.01,1.01
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.062,422,100.2,0.3,3.27,0,0,0.17,0.3,0.3,0.3,0.3
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.175,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.309,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,2.698,421,100.0,0.0,0.01,0,0,0.0,0.0,0.0,0.0,0.0
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,3.126,420,99.8,0.81,7.2,0,0,0.25,0.41,0.76,0.81,0.81
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.284,512,121.6,0.06,0.44,0,0,0.03,0.05,0.06,0.06,0.06
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.367,421,100.0,0.37,2.57,0,0,0.16,0.26,0.37,0.37,0.37
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,3.382,419,99.5,0.21,1.37,0,0,0.09,0.15,0.2,0.21,0.21
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.735,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205822,2024-07-18 13:25:00,ORLEANS,29.96,-90.11,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,4.953,499,118.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Logistics (Navarre),logistics,29.98614,-90.10934,1.116,507,120.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,Regional Transit Authority (Mid City),midcity,29.9672,-90.08893,1.276,0,,,,0,0,,,,,
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,SWBNO East Bank Water Intake (Carrollton Bend),carrolltonbend,29.95334,-90.13797,2.032,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOPD Stables (City Park),citypark,29.99789,-90.09909,2.035,421,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,2.339,422,100.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,Loyola University New Orleans (Uptown/Audubon),loyola,29.93707,-90.119921,2.351,424,100.7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,2.357,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.639,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Engine 27 (Seventh Ward/St. Roch),seventhward,29.9796,-90.0585,3.153,421,100.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,3.67,512,121.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,Port NOLA Maintenance (Uptown/West Riverside),portnolamaintenance,29.91497,-90.11513,3.815,420,99.8,0.26,0.0,1,0,0.26,0.26,0.26,0.26,0.26
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,3.958,419,99.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,Municipal Yacht Harbor (Lakefront),lakefront,30.028359,-90.115627,4.046,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205819,2024-07-18 12:45:00,ORLEANS,29.97,-90.11,Orleans,orleans,NOFD Engine 12 (Gentilly/Milneburg),gentilly,30.01627,-90.05171,4.732,422,100.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205870,2024-07-26 17:10:00,JEFFERSON,29.91,-90.05,Orleans,orleans,Harbor Police Headquarters (Irish Channel),portnolapd,29.92069,-90.076342,1.742,420,99.8,0.16,1.37,0,0,0.09,0.1,0.1,0.1,0.1
1205870,2024-07-26 17:10:00,JEFFERSON,29.91,-90.05,Orleans,orleans,Port NOLA Administration (Warehouse District/Riverwalk),portnolaadmin,29.9369,-90.06206,1.994,777,184.6,0.05,0.6,0,0,0.04,0.04,0.04,0.04,0.04
1205870,2024-07-26 17:10:00,JEFFERSON,29.91,-90.05,Orleans,orleans,NORDC Morris F.X. Jeff Sr. Park (Algiers),algiers,29.942018,-90.029914,2.518,544,129.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205870,2024-07-26 17:10:00,JEFFERSON,29.91,-90.05,Orleans,orleans,NOFD Engine 16 (Central City),centralcity,29.94159,-90.08053,2.847,420,99.8,0.07,0.01,2,0,0.03,0.03,0.03,0.03,0.04
1205870,2024-07-26 17:10:00,JEFFERSON,29.91,-90.05,Orleans,orleans,NORDC Norman Playground (Old Aurora),oldaurora,29.919922,-89.998203,3.177,166,39.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1205870,2024-07-26 17:10:00,JEFFERSON,29.91,-90.05,Orleans,orleans,New Orleans City Hall (Central Business District),cityhallcbd,29.95221,-90.07675,3.327,420,99.8,0.05,0.61,0,0,0.03,0.03,0.03,0.03,0.03
1205870,2024-07-26 17:10:00,JEFFERSON,29.91,-90.05,Orleans,orleans,NOFD Rescue Squad 7 (Treme),treme,29.962679,-90.071544,3.862,420,99.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
